"","logFC.populationSTDI","logFC.populationSTGL2","logFC.populationSTGL3","logFC.populationSTIN","logFC.populationSTPO1","logFC.populationSTTO.BH","logCPM","LR","PValue","FDR"
"Sdiv_ptg000005l_1487-R",-1.81757114610923,-3.71042585492253,-1.69960439533252,-0.607425858761995,-2.36117092098703,-0.247961184053786,3.21654962778801,65.1441059189561,4.03132762119278e-12,2.41903486605813e-11
"Sdiv_ptg000002l_0641-R",-0.325407504292511,0.147748705471519,0.562447450396277,-0.0044682949238476,1.26832890417422,0.623491293045359,5.56662088330267,65.1306442951563,4.05692747039971e-12,2.43403659667628e-11
"Sdiv_ptg000015l_0902-R",1.15834641477634,-1.24356605545635,-2.85837000697198,-0.440521145684808,-2.74046757284509,1.53410744652137,2.90373012966713,65.1249925243294,4.06772368907517e-12,2.44015346607455e-11
"Sdiv_ptg000002l_0128-R",-0.663403949128523,0.447424371650572,-0.515189922243304,0.911556100586557,0.758798179961994,0.0376909465565961,5.67234849787507,65.1238362152858,4.06993604352323e-12,2.44111998498234e-11
"Sdiv_ptg000013l_0023-R",0,0,1.68217325018481,7.58209683401524,0,0,-0.292891410156814,65.1228327075262,4.07185701809076e-12,2.44191147654103e-11
"Sdiv_ptg000014l_2003-R",1.72065756207978,2.46130098694456,3.13034806794917,3.14388567246862,2.39077856402668,0.917702450871688,3.69368543571744,65.1083356225965,4.09970937642779e-12,2.4582516086714e-11
"Sdiv_ptg000015l_2334-R",-1.24479871731003,-0.729516474880715,-0.541978402706315,0.239424487473736,-0.185613322968939,-1.13900619205758,5.1082573406094,65.097995544448,4.11969122633417e-12,2.46986832919719e-11
"Sdiv_ptg000001l_1946-R",-0.862113591229219,-0.927063490985748,-1.01064860132125,-0.937120132060061,-0.147364672029696,-1.02320914249306,7.7519657428404,65.0755809801263,4.1633409507958e-12,2.49566906772976e-11
"Sdiv_ptg000004l_1227-R",1.3319764622797,2.24243440221297,2.15998468841672,1.68470280752897,0.237529422125231,1.26060348794054,4.99100207917003,65.0751562628476,4.16417247801773e-12,2.49579907959244e-11
"Sdiv_ptg000022l_0984-R",-1.61097333405005,-2.38785776814454,-1.63025094881164,-1.58620543871661,-1.93201404318743,-2.72625472042603,4.99089257413724,65.0706600088967,4.1729855821115e-12,2.50071210961068e-11
"Sdiv_ptg000002l_0461-R",-0.693108719935763,-2.03239125158779,-0.646672797767266,-2.09756287284125,-3.62522052941529,0.957292280473082,4.47926970310671,65.0620381165187,4.18993745199098e-12,2.51050022392719e-11
"Sdiv_ptg000009l_2699-R",1.06325407867333,1.53897005177016,1.73406935991851,1.32444620869765,-1.47506630973618,2.42508244743318,4.41234747420843,65.0607455825971,4.19248467483381e-12,2.51165583809829e-11
"Sdiv_ptg000013l_0715-R",-2.58710959113975,-2.11026684123218,-1.03813047026464,-1.03250009582763,-5.67326335707052,-2.10635325017706,2.33328246399864,65.0576392907945,4.19861262897427e-12,2.51495595828484e-11
"Sdiv_ptg000012l_1594-R",-0.947387133364334,-6.98818057649044,-6.98818057649044,-6.98818057649044,-6.98818057649044,-6.98818057649044,0.105204632633054,65.0458013154547,4.22204811661054e-12,2.52845461396601e-11
"Sdiv_ptg000008l_1230-R",-0.143398808638397,-0.143182801019514,-0.726549588477537,0.386123426046631,-2.5533269490061,-0.570031191957109,4.36617079979647,65.0456273809171,4.222393423953e-12,2.52845461396601e-11
"Sdiv_ptg000022l_1100-R",-0.793065543891138,-1.94091745592951,-2.23018774706809,-1.45229751283185,-1.11093097405596,-2.71150835331612,7.41173344030602,65.0433597852212,4.22689779765897e-12,2.53077870792893e-11
"Sdiv_ptg000004l_0159-R",-0.700343647175384,-4.20858584964454,-2.5071838730913,-1.99218712900874,-3.50823202962365,-3.83891421935333,3.83684521086939,65.0251894850326,4.26316505628818e-12,2.55211676655813e-11
"Sdiv_ptg000010l_0604-R",1.42830485033263,0.765981554555107,1.04500000578037,0.457362556881183,0.91143825912383,0.185706896071987,6.44541044480505,65.0186080833848,4.2763777679675e-12,2.55964911034918e-11
"Sdiv_ptg000004l_0804-R",-0.0731010183899964,0.483020433653258,0.768220897137546,0.945658209006072,-1.37818115233631,0.202640707081199,5.19725344722241,65.0042297009834,4.30538591016893e-12,2.5766322810364e-11
"Sdiv_ptg000005l_1581-R",2.30573780995578,1.29613110415274,3.22626770979459,1.24243143628516,-0.651907513674016,1.0327744339862,2.72341396169461,64.9920956744776,4.33001883652894e-12,2.59099240901995e-11
"Sdiv_ptg000004l_1447-R",-0.122514640677481,-1.26789230074583,-0.819620182390515,-1.34878436834099,-1.16236231266796,-0.764749534154933,6.56624251880795,64.9869741568283,4.34045804224011e-12,2.59685633215267e-11
"Sdiv_ptg000027l_0243-R",0.145717985890111,1.13653663572037,0.417462821638913,0.562465703141341,-1.00403004461456,-1.26335139646097,4.29802136774649,64.983736614357,4.34707008884069e-12,2.60042911059907e-11
"Sdiv_ptg000014l_0987-R",2.92184653091242,3.67410364601224,2.60767036931885,4.38045616243388,4.29170497252844,4.58373452729084,3.25815210934275,64.9826511153651,4.34928925742641e-12,2.60137339206152e-11
"Sdiv_ptg000008l_1099-R",-0.875563395198889,-5.54640652710571,-3.12330773120582,-4.87586682551259,-2.08205895500977,-0.974901506879681,2.72807668596098,64.9786400903513,4.35749911433014e-12,2.60589998580986e-11
"Sdiv_ptg000007l_1266-R",1.43929942761264,1.2428650868228,0.93200107691815,0.691465292208116,1.74129624881908,0.985110045933656,6.07815035887241,64.9744872539871,4.36601553011237e-12,2.6106085497827e-11
"Sdiv_ptg000002l_1220-R",-0.515150757260836,-2.06991714129918,-3.79318526972901,-2.09017924313223,0.0288988142692326,-0.110627883379847,3.70360622613769,64.973904411626,4.36721212073618e-12,2.61093956676404e-11
"Sdiv_ptg000003l_0771-R",1.05195737429418,-0.975882624600446,1.26544549955429,1.75245688864019,1.68423600983213,2.31737355639946,4.90503174763994,64.9723313401426,4.3704433116456e-12,2.61248669384192e-11
"Sdiv_ptg000008l_0560-R",1.96686373176556,-1.75114115720594,-7.18689899486425,0.287801269850507,-0.212861252164637,1.18819929365826,2.24760158022039,64.963651642004,4.38831492323533e-12,2.62278357039879e-11
"Sdiv_ptg000002l_1176-R",4.52899672954014,2.97343339413161,4.29939430304729,2.23832274406325,3.47539138528012,3.40263478000381,3.68548288294323,64.9625508709676,4.39058663021961e-12,2.62375512445471e-11
"Sdiv_ptg000014l_2117-R",-1.31401201444476,-1.86682501512722,-1.82817015731312,-2.03868485200081,-2.09959092807774,-0.899283383334837,4.47232216355998,64.9619974729421,4.3917291440386e-12,2.62405170133654e-11
"Sdiv_ptg000008l_0278-R",-0.858972643296072,-1.33517509536943,-1.31181164866341,-1.41818650495084,-2.81940601190308,-1.35916920270405,4.85679436657406,64.9345572499527,4.44875432689921e-12,2.65773309104118e-11
"Sdiv_ptg000009l_0039-R",2.56419159039043,2.32964233456538,1.46987781699896,2.67488739616384,2.26283605573228,1.57562851118288,6.11125678105796,64.9211608023429,4.47686214258999e-12,2.67413157049145e-11
"Sdiv_ptg000009l_0578-R",-4.86067854562662,-6.25687689505744,-2.4225917883282,-3.0159708283161,-5.80510316300033,-1.41596745710912,2.99102818826965,64.918478393796,4.48251151064697e-12,2.67711225770453e-11
"Sdiv_ptg000012l_0960-R",2.10055545313775,4.02068962128039,4.10667361115817,0.978898981714255,4.66198690730643,2.95392849914247,3.52689159735145,64.8980861863609,4.52569241452101e-12,2.70250391447118e-11
"Sdiv_ptg000005l_1726-R",4.11213201756805,2.89365655457958,1.11353425992288,2.67543114456163,2.89241350818308,2.77420386835712,3.69891591592431,64.8884210403975,4.54630331308518e-12,2.71441247362354e-11
"Sdiv_ptg000009l_1285-R",-0.64310402713746,-1.37842824635224,-0.0352929535798186,-1.54184997903318,-1.10453940949409,-1.55478455987326,6.20748337476525,64.8644589627928,4.59780729916266e-12,2.74475982343133e-11
"Sdiv_ptg000012l_2083-R",-0.664454926199047,2.45814165199927,3.05721381487086,3.41221764563226,3.2519282987555,0.122062739044773,2.61914205336418,64.8504166093126,4.62826005547259e-12,2.76253311498633e-11
"Sdiv_ptg000009l_2673-R",0.273193327660336,-0.214138925971768,0.813377240167586,-0.359540403371647,0.068941408737977,1.14471416833356,6.57038461229822,64.8499533493217,4.62926812040574e-12,2.76272870807166e-11
"Sdiv_ptg000014l_1495-R",-0.0463211458840552,-0.428019311473208,0.900722761721865,0.817133887210729,-1.38309523766374,-0.483760015112979,8.72624883556257,64.8375785780534,4.65627717567853e-12,2.77843925048644e-11
"Sdiv_ptg000007l_1494-R",-0.212712991010157,-0.373292885205291,-3.35164680628163,0.222259129038658,0.724250315218559,-0.217248697449572,3.49113094401183,64.815270672871,4.70536408361058e-12,2.80731727856438e-11
"Sdiv_ptg000015l_0448-R",-1.61274244278488,-3.18135211517779,-1.87932097557489,-3.97846982752066,-1.50350451731668,-2.19665682590444,3.78605214275018,64.8118730663106,4.71288545015788e-12,2.81139160554005e-11
"Sdiv_ptg000009l_0932-R",0.440882838375861,0.79144674916022,-0.312182299995576,0.282054503547063,-1.17029539031223,-0.51559962117596,5.08206759676173,64.8111295418394,4.71453300833693e-12,2.81196132985502e-11
"Sdiv_ptg000005l_0139-R",-1.61690158383028,-2.13369646822869,2.92796512082428,0.169690054288862,4.48792687704256,2.54351291813272,2.41486691876539,64.8026530536867,4.7333565353285e-12,2.82277390914303e-11
"Sdiv_ptg000009l_0515-R",-0.0985316583818147,0.893323548930705,1.25494823951069,0.680427559722306,1.20462859272394,0.191520783727545,5.14938765432918,64.8019820867757,4.73484973446807e-12,2.82324975503393e-11
"Sdiv_ptg000007l_1771-R",-0.561369443147446,-0.49267968726004,-1.00341052458417,-1.28485953698556,-0.164713124919817,-1.52219225568818,6.42309201491861,64.7907704024679,4.75987037879451e-12,2.83775211571472e-11
"Sdiv_ptg000013l_1786-R",0.0271571919568258,-0.181664810310041,-0.525120714732891,0.179251175051281,0.840654526841002,-0.388874283166922,7.11460635602177,64.7884193680891,4.76513379576267e-12,2.8404730315728e-11
"Sdiv_ptg000014l_0315-R",-0.775222208706543,0.586583835089507,-1.74760523421643,0.545045052910468,-0.19427130657775,-0.459250630268797,4.52786544121165,64.7829642844727,4.77736883921125e-12,2.84734829128155e-11
"Sdiv_ptg000001l_1415-R",0.487921668440724,-0.829753290294311,-0.30931118594731,0.285890851394337,-0.00913495841507914,-0.164932862867994,6.53992981287139,64.7801697493939,4.78364875716481e-12,2.85067275364594e-11
"Sdiv_ptg000003l_2936-R",-0.627691683545148,0.279685286612385,-0.0501699415559988,0.0222770976557644,0.470616667259477,-2.21285898891756,5.5593445807043,64.7760653733874,4.79288710624831e-12,2.85544449777121e-11
"Sdiv_ptg000003l_0829-R",4.60610328024774,2.53862868194345,2.35324326391633,1.86915672213042,-5.0142737674308,2.82222992061585,2.55525037072341,64.7759875146125,4.79306252691932e-12,2.85544449777121e-11
"Sdiv_ptg000003l_2809-R",-0.087911307209751,-0.63341212414323,-1.59923062630235,-1.39162324535791,0.700765452113989,-1.9642617354186,3.45994707384849,64.7649075246499,4.81809188396254e-12,2.86993456124663e-11
"Sdiv_ptg000009l_0167-R",-0.711596826777153,-0.202717930912564,0.554869581623169,-0.400457321388555,-0.987580359884516,-0.38214894836439,5.68572308681357,64.7600431020905,4.82912162848778e-12,2.87604842650303e-11
"Sdiv_ptg000003l_2465-R",-0.565417992015384,-1.72064870628635,-1.01318995326386,-0.951490765468259,0.219086498201241,-0.503695527067705,6.17303290687727,64.7597563955593,4.82977250168057e-12,2.87604842650303e-11
"Sdiv_ptg000012l_0559-R",1.51211143285626,-0.0428281674955201,1.28363037628412,1.13267367768044,1.66847474852234,0.480327905957092,6.01395607424188,64.7590643406504,4.83134394621713e-12,2.87656235014799e-11
"Sdiv_ptg000009l_1185-R",4.25260625577414,5.79494326417764,6.95475645187783,4.82920008171286,7.14018010092928,3.86806387136194,2.85053855074363,64.7532964383452,4.84446094830388e-12,2.88394929287241e-11
"Sdiv_ptg000013l_1641-R",-1.71643672665129,-1.05228318314867,-0.73386715068199,-0.837369621950488,-0.921155155117932,-0.0318687761209701,4.96119273176405,64.7486789517129,4.85498735673406e-12,2.88979209333836e-11
"Sdiv_ptg000007l_0179-R",-0.106016079218304,0.769822622648641,1.02026745950055,0.455682474945876,0.421401867202402,0.240401393832518,6.76216886571602,64.7427769346751,4.86847532900578e-12,2.8973957087734e-11
"Sdiv_ptg000001l_0521-R",0.340782619343482,0.599154798850509,0.287784449092077,-1.05485101243816,0.600905592582517,1.56841177866871,5.1218636894326,64.7399784348704,4.87488384781749e-12,2.90078448892844e-11
"Sdiv_ptg000009l_0912-R",7.42368426812253,3.23323477880858,0,0,4.8838141813677,5.9787685579788,0.549928067755878,64.7387799229401,4.87763099466904e-12,2.90199390724588e-11
"Sdiv_ptg000014l_0231-R",-0.626697136887592,-0.585795628899579,-1.78820302408402,-0.76715645348812,-0.929514175387172,-0.273607910225165,5.23136776132101,64.7362440902615,4.88344855007169e-12,2.90502947295944e-11
"Sdiv_ptg000007l_1902-R",4.78415086836648,5.23787204835753,6.9575225445519,6.99365337410658,7.3648474004986,3.56934277403257,2.95297145418829,64.6972239958933,4.97384415722622e-12,2.95836994065223e-11
"Sdiv_ptg000005l_0222-R",4.04327093318561,2.01757735995669,0.563826992839565,-4.45022273907465,3.73940096773015,3.78330598728972,1.92572942697258,64.6938035878114,4.98184717899878e-12,2.96269605375549e-11
"Sdiv_ptg000018l_0029-R",-0.734738719842766,-0.949238602689046,-2.27380435178671,-1.07070175531335,-1.48097098932217,-0.584655759636801,6.03593186065879,64.6929485696283,4.98384974518678e-12,2.96345296167893e-11
"Sdiv_ptg000012l_0878-R",2.0117848273488,2.35014425538247,3.54927202753007,2.62663986858246,3.05437263384611,2.81814607769988,3.72038998635275,64.6919803890071,4.98611832272025e-12,2.96436779813145e-11
"Sdiv_ptg000015l_1814-R",2.62791688121196,3.34565808426102,3.02944752199552,3.2218603856552,0.881556990384836,2.80520415774448,3.31176230318967,64.6833669634351,5.00634615860517e-12,2.97595801663478e-11
"Sdiv_ptg000004l_1936-R",-0.5573187495668,-2.34984984656346,-1.39944601910066,-1.10507263563095,-1.99704179375564,-0.954768480425962,5.07564089064584,64.6793028181768,5.01591884520478e-12,2.98121195299159e-11
"Sdiv_ptg000004l_1661-R",-1.58054908433522,-0.124605925566904,0.724622999654801,0.180833765844328,-0.889372862252751,-0.602288916839108,3.78330617259027,64.6785074245968,5.01779445125696e-12,2.98189026032109e-11
"Sdiv_ptg000009l_2708-R",-0.317093979284606,2.50242476601729,1.97460430897611,2.97036177786033,-2.54741108510758,1.23454813284886,2.77902291460504,64.6682353440883,5.04207987547124e-12,2.99588374924474e-11
"Sdiv_ptg000022l_0535-R",-1.49435269791547,-0.813609837597612,0.195121830808421,-0.329076089287164,-0.496323291275672,-0.904422956812687,5.97266769810235,64.6612362331201,5.05869444687942e-12,3.005315972348e-11
"Sdiv_ptg000005l_0800-R",0.218799566457538,-0.379851899880819,-1.55065966380913,-1.36599507633106,0.188286270004903,-0.620908197180076,6.54775693425115,64.6539167927431,5.07612786739664e-12,3.01523183416483e-11
"Sdiv_ptg000002l_2146-R",0.556586236200309,-0.0102961144128368,-0.452343656677844,-0.532062118157062,0.663633580277427,-0.0643637925616549,6.27793750363201,64.6524963156656,5.07951809590459e-12,3.01680432649264e-11
"Sdiv_ptg000002l_0808-R",6.95571343446409,3.17663928634028,0,0,0,5.9787685579788,0.180946048090841,64.6107655392063,5.18013091020024e-12,3.07610991137162e-11
"Sdiv_ptg000012l_1503-R",1.51075908636704,1.44556753384174,2.40253406305276,1.61907373683441,2.02397788152728,1.1757957599692,4.82771948719914,64.6092042393868,5.18393355411067e-12,3.07791791048717e-11
"Sdiv_ptg000002l_0439-R",0.62051652907214,0.353833057115134,0.48892715025998,-0.0331991265010059,-0.983683787373052,0.694889027818746,6.14566458240877,64.6060877897225,5.19153219520014e-12,3.08197889354235e-11
"Sdiv_ptg000010l_0183-R",0.58327854030734,-0.674152304176783,-0.238743497614977,-1.06595676947471,-1.66122537630786,-0.273797000449657,5.72318205450663,64.6021572111079,5.20113172750569e-12,3.08722635473025e-11
"Sdiv_ptg000001l_1851-R",-1.00152395329573,-1.49265100048582,-1.94536073353193,-1.3775081069363,-2.65744279105735,-0.555706035992803,4.65111097385567,64.595579700768,5.21723542101705e-12,3.09633238096782e-11
"Sdiv_ptg000008l_1364-R",-0.798501759947654,0.295181633124026,-0.110726601929944,0.339978022000319,0.29300024546418,-0.50512447285757,6.50760157286364,64.5849037163432,5.24347938552267e-12,3.11145292895709e-11
"Sdiv_ptg000010l_2313-R",3.07652635876181,2.66819910619001,2.79401067988767,3.11745694493887,3.47602204299153,1.32403329918119,4.48259993339545,64.5810875053748,5.25289241702594e-12,3.11658313100169e-11
"Sdiv_ptg000002l_0007-R",0.689270064039242,1.34991769397821,1.30240140072774,0.907306613485632,0.546436664882364,1.20717938435791,6.60509916062537,64.5731229178627,5.27259215631294e-12,3.12781412854993e-11
"Sdiv_ptg000003l_1788-R",1.42742825073243,0.020416693561848,-0.871548509215579,0.214160761201888,-2.53689673257674,0.595619971147533,3.52777120657024,64.5535815987679,5.32123889661706e-12,3.15621131516261e-11
"Sdiv_ptg000013l_1251-R",-1.25562993879928,-1.19178858177906,-0.369516275956127,-0.615075897391397,-0.12174939444886,-3.64038035961037,4.12082545056876,64.5280397122744,5.38549959608524e-12,3.19386003503195e-11
"Sdiv_ptg000008l_0009-R",1.6374339092954,-1.47456291290547,-5.65071517968534,0.649938759240128,-5.65071517968534,-5.65071517968534,0.623711988754681,64.5266993695767,5.38889306236707e-12,3.19540583660159e-11
"Sdiv_ptg000002l_2095-R",0.983098176820508,-0.321105464154772,0.097516103624869,-0.100009720283195,0.975020138029629,-0.530474815883389,5.92436015537569,64.5247707441784,5.39377968156736e-12,3.19783643962219e-11
"Sdiv_ptg000022l_1417-R",-0.0723894503510289,-1.27901580736117,-0.910117254244588,-1.54269279275555,-0.388998682031352,-1.4900725055112,6.6763494773248,64.5223479159853,5.39992474552516e-12,3.20101232433277e-11
"Sdiv_ptg000015l_0686-R",0.52111083770729,0.158270791314198,-0.263120572057592,-0.593855117376119,1.61627806286246,1.94232517883212,4.55672655470976,64.5208147345421,5.40381699097550e-12,3.20285203233909e-11
"Sdiv_ptg000013l_1940-R",1.29759085015019,-0.322107276294045,0.622049376667584,0.204564548412345,0.955716454214772,-0.578381896917386,8.67381339038318,64.5007357717024,5.45505008199182e-12,3.23274611251255e-11
"Sdiv_ptg000001l_1281-R",2.0244629929301,1.55221861215762,1.34698801943798,1.54498543635434,0.172461978552315,1.23174977839624,5.00969177684842,64.4864257069737,5.49185893563465e-12,3.25408469196528e-11
"Sdiv_ptg000005l_1315-R",0.901270333601467,-0.545950054947123,1.23892617520051,0.219722208409867,1.07368491437144,0.227794739946218,5.73364463634777,64.4769917187987,5.51626083514339e-12,3.26806663950733e-11
"Sdiv_ptg000009l_2849-R",0.656907340988101,0.0107037525340862,-0.604725037496156,-0.661258950278674,-0.315917695511259,-0.452785937075123,5.97927205900876,64.4735276265095,5.52524817099061e-12,3.27291359928876e-11
